"MeterID","year_month","Allocation","Consumption"
"005-036","2023_06","0","314.200722394221"
"005-036","2024_11","0","47.87096774193548"
"005-036","2024_09","0","359.1759072580643"
"005-036","2022_03","0","229.27118644067787"
"005-036","2024_02","0","8.887096774193552"
"005-036","2022_12","0","53.41538461538464"
"005-036","2022_04","0","254.74576271186427"
"005-036","2023_04","0","58.965517241379295"
"005-036","2023_11","0","223.38461538461524"
"005-036","2022_09","0","361.6188524590164"
"005-036","2023_02","0","48.06666666666667"
"005-036","2024_04","0","26.37931034482759"
"005-036","2024_03","0","24.39432703003337"
"005-036","2023_07","0","423.51470588235316"
"005-036","2022_07","0","398.69810844892794"
"005-036","2024_07","0","371.5854166666667"
"005-036","2023_12","0","230.83076923076908"
"005-036","2024_08","0","372.484375"
"005-036","2024_01","0","30.91910669975185"
"005-036","2022_10","0","364.25"
"005-036","2023_01","0","53.242307692307705"
"005-036","2024_10","0","370.9999999999997"
"005-034","2022_11","0","2.7692307692307714"
"005-034","2022_12","0","2.861538461538464"
"005-034","2022_04","0","33.55932203389829"
"005-034","2023_12","0","41.01538461538462"
"005-034","2024_05","0","23.02528735632184"
"005-034","2024_10","0","73.50000000000006"
"005-034","2023_03","0","3.272988505747126"
"005-034","2024_02","0","0"
"005-034","2022_08","0","78.26229508196718"
"005-034","2024_01","0","3.9692307692307693"
"005-034","2023_07","0","56.52941176470585"
"005-034","2024_03","0","22.862068965517242"
"005-034","2023_10","0","94.00164835164831"
"005-034","2024_07","0","65.42083333333333"
"005-034","2023_06","0","36.068111455108365"
"005-034","2024_09","0","70.48487903225812"
"005-034","2022_09","0","50.56937939110073"
"005-034","2023_11","0","39.69230769230769"
"005-034","2024_04","0","26.37931034482759"
"005-034","2022_05","0","89.68344198174714"
"005-034","2022_10","0","47.05357142857145"
"005-034","2023_08","0","56.52941176470585"
"005-034","2024_08","0","66.84375"
"005-034","2023_01","0","3.51923076923077"
"005-034","2023_05","0","33.785843920145204"
"005-034","2024_06","0","22"
"005-034","2023_09","0","87.61554621848738"
"005-034","2022_06","0","90.46153846153852"
"005-034","2023_02","0","3.266666666666667"
"005-034","2024_11","0","9.483870967741936"
"005-034","2022_07","0","81.20706179066833"
"005-034","2023_04","0","3.103448275862069"
"005-034","2022_03","0","30.203389830508463"
"001-299","2022_07","0","4.098360655737706"
"001-299","2022_12","0","0"
"001-299","2022_05","0","0"
"001-299","2023_12","0","0"
"001-299","2023_08","0","0"
"001-299","2024_05","0","0"
"001-299","2022_09","0","0.8196721311475409"
"001-299","2022_03","0","0"
"001-299","2023_04","0","0"
"001-299","2023_01","0","0"
"001-299","2024_04","0","0"
"001-299","2023_09","0","0"
"001-299","2024_11","0","0.1935483870967742"
"001-299","2024_07","0","0"
"001-299","2023_05","0","0"
"001-299","2024_06","0","0"
"001-299","2024_08","0","0"
"001-299","2024_01","0","0"
"001-299","2024_09","0","1.3064516129032253"
"001-299","2024_10","0","1.4999999999999993"
"001-299","2023_03","0","0"
"001-299","2023_07","0","0"
"001-299","2022_06","0","0"
"001-299","2023_11","0","0"
"001-299","2024_02","0","0"
"001-299","2024_03","0","0"
"001-299","2023_10","0","0"
"001-299","2022_11","0","0"
"001-299","2022_10","0","0"
"001-299","2023_02","0","0"
"001-299","2023_06","0","0"
"001-299","2022_08","0","5.081967213114754"
"001-299","2022_04","0","0"
"130-528","2022_04","0","21.567931127253168"
"130-528","2022_08","0","40.19952867242735"
"130-528","2022_05","0","21.650793650793652"
"130-528","2024_07","0","44.285714285714285"
"130-528","2022_02","0","11.1864406779661"
"130-528","2023_09","0","40.81967213114752"
"130-528","2023_02","0","26.38979963570128"
"130-528","2023_10","0","33.426785218116144"
"130-528","2024_02","0","1.887096774193549"
"130-528","2023_01","0","46.74603174603171"
"130-528","2022_06","0","27.844611528822064"
"130-528","2024_10","0","16.483870967741936"
"130-528","2022_10","0","48.641529196124665"
"130-528","2023_04","0","19.09945355191258"
"130-528","2023_12","0","13.189174412247127"
"130-528","2022_12","0","50.63408521303258"
"130-528","2022_03","0","23.118644067796623"
"130-528","2024_06","0","32.64285714285713"
"130-528","2022_07","0","35.894736842105274"
"130-528","2023_11","0","24.40677966101696"
"130-528","2022_09","0","41.19402985074628"
"130-528","2023_06","0","33.67213114754099"
"130-528","2024_03","0","0"
"130-528","2024_04","0","8"
"130-528","2022_11","0","54.21052631578951"
"130-528","2024_05","0","15.5"
"130-528","2023_05","0","28.933333333333337"
"130-528","2023_08","0","41.44262295081967"
"130-528","2023_03","0","11.688524590163937"
"130-528","2024_01","0","4.5"
"130-528","2024_08","0","39.76497695852534"
"130-528","2024_09","0","35.322580645161274"
"130-528","2023_07","0","40.65573770491803"
"228-066","2022_06","0","10.454545454545451"
"228-066","2022_03","0","3.389830508474576"
"228-066","2022_07","0","10.930303030303026"
"228-066","2022_09","0","10.923809523809524"
"228-066","2023_08","0","4.428571428571428"
"228-066","2023_10","0","0"
"228-066","2024_06","0","0"
"228-066","2023_01","0","10.564971751412427"
"228-066","2024_08","0","18.6984126984127"
"228-066","2023_06","0","12.786885245901638"
"228-066","2023_04","0","4.736842105263158"
"228-066","2022_11","0","10.6017316017316"
"228-066","2023_02","0","9.016949152542372"
"228-066","2022_12","0","10.8030303030303"
"228-066","2022_08","0","11.366666666666667"
"228-066","2023_05","0","8.383088869715271"
"228-066","2023_12","0","0"
"228-066","2022_04","0","10.169491525423723"
"228-066","2024_04","0","0"
"228-066","2024_02","0","0"
"228-066","2022_10","0","11.071428571428571"
"228-066","2024_09","0","15.644841269841265"
"228-066","2023_07","0","9.52927400468384"
"228-066","2024_11","0","7.421875"
"228-066","2024_10","0","9.203125"
"228-066","2024_01","0","0"
"228-066","2023_09","0","2.7142857142857135"
"228-066","2024_07","0","6.031746031746031"
"228-066","2024_03","0","0"
"228-066","2024_05","0","0"
"228-066","2022_05","0","10.622496147919872"
"228-066","2023_11","0","0"
"228-066","2023_03","0","8.50579839429081"
"232-348","2022_10","0","50.375"
"232-348","2022_07","0","53.95909090909092"
"232-348","2022_05","0","31.047765793528484"
"232-348","2023_11","0","20.474399164054333"
"232-348","2024_02","0","0"
"232-348","2022_11","0","27.625"
"232-348","2022_09","0","60.299999999999976"
"232-348","2024_07","0","60.963049700754624"
"232-348","2023_04","0","31.578947368421073"
"232-348","2024_06","0","52.622950819672155"
"232-348","2024_11","0","40.234375"
"232-348","2024_05","0","35.442622950819676"
"232-348","2024_09","0","65.95436507936506"
"232-348","2023_12","0","17.84848484848485"
"232-348","2022_12","0","0"
"232-348","2023_10","0","24.051724137931025"
"232-348","2023_03","0","9.473684210526315"
"232-348","2022_08","0","66.64999999999998"
"232-348","2023_06","0","79.672131147541"
"232-348","2022_04","0","18.30508474576271"
"232-348","2024_10","0","49.890625"
"232-348","2024_01","0","12.090909090909095"
"232-348","2022_06","0","48.63636363636367"
"232-348","2024_08","0","74.7936507936508"
"232-348","2024_04","0","25.573770491803277"
"232-348","2023_07","0","85.35883424408014"
"232-348","2024_03","0","8.524590163934425"
"232-348","2023_05","0","53.47195858498707"
"232-348","2023_01","0","0"
"232-348","2022_03","0","6.101694915254238"
"232-348","2023_08","0","89.5555555555555"
"232-348","2023_02","0","0"
"232-348","2023_09","0","63.42337164750954"
"150-159","2022_07","0","197.18032786885246"
"150-159","2022_12","0","27.008771929824555"
"150-159","2024_05","0","149.7457627118645"
"150-159","2022_09","0","225.7142857142856"
"150-159","2022_08","0","214.6276346604215"
"150-159","2022_10","0","147.97243107769418"
"150-159","2023_06","0","117.58261774655216"
"150-159","2023_01","0","24.617647058823525"
"150-159","2023_05","0","91.03174603174602"
"150-159","2023_03","0","16.31578947368422"
"150-159","2022_06","0","149.79494303973325"
"150-159","2024_09","0","120.98360655737696"
"150-159","2024_04","0","80.49334140435838"
"150-159","2024_08","0","128.4783027965284"
"150-159","2022_05","0","117.69491525423733"
"150-159","2023_09","0","214.21052631578956"
"150-159","2024_03","0","16.607142857142865"
"150-159","2022_04","0","106.88135593220343"
"150-159","2022_02","0","34.06779661016949"
"150-159","2024_10","0","80.65573770491798"
"150-159","2023_10","0","191.15037593984965"
"150-159","2022_11","0","28.947368421052623"
"150-159","2022_03","0","105.61016949152548"
"150-159","2023_11","0","153.80952380952382"
"150-159","2023_04","0","44.711779448621556"
"150-159","2023_02","0","20.092879256965947"
"150-159","2023_12","0","93.3174603174603"
"150-159","2024_01","0","2.46031746031746"
"150-159","2023_07","0","182.44262295081953"
"150-159","2024_06","0","134.29661016949152"
"150-159","2024_07","0","130.38235294117644"
"150-159","2024_02","0","6.865079365079364"
"150-159","2023_08","0","196.24877768190964"
"205-480","2022_05","0","3.0601421541826124"
"205-480","2022_06","0","5.322580645161291"
"205-480","2022_09","0","5.2232142857142865"
"205-480","2022_08","0","5.328125"
"205-480","2023_12","0","0"
"205-480","2023_06","0","4.736842105263158"
"205-480","2023_10","0","5.081967213114754"
"205-480","2023_02","0","4.131147540983606"
"205-480","2022_11","0","5.2976190476190474"
"205-480","2022_10","0","5.535714285714286"
"205-480","2023_11","0","2.1311475409836063"
"205-480","2023_08","0","4.999999999999998"
"205-480","2022_07","0","5.427923387096775"
"205-480","2024_04","0","0"
"205-480","2023_07","0","4.95585738539898"
"205-480","2024_03","0","0"
"205-480","2024_10","0","11.809523809523817"
"205-480","2023_01","0","5.03382773874577"
"205-480","2022_04","0","1.0169491525423733"
"205-480","2024_05","0","0"
"205-480","2024_01","0","0"
"205-480","2024_07","0","1.6666666666666672"
"205-480","2024_09","0","6.841269841269845"
"205-480","2023_09","0","4.8836594394500255"
"205-480","2024_08","0","3.4444444444444455"
"205-480","2024_02","0","0"
"205-480","2023_05","0","3.3630686886708294"
"205-480","2023_03","0","3.616838010558487"
"205-480","2024_06","0","0"
"205-480","2023_04","0","2.0338983050847466"
"205-480","2022_03","0","0.40677966101694923"
"205-480","2024_11","0","7.238095238095241"
"205-480","2022_12","0","5.412698412698413"
"072-065","2022_08","0","98.78709677419353"
"072-065","2022_03","0","129.7796610169492"
"072-065","2023_11","0","61.818181818181856"
"072-065","2023_02","0","17.124521072796934"
"072-065","2024_04","0","54.57397107897661"
"072-065","2024_03","0","6.948275862068969"
"072-065","2023_10","0","76.96558808423218"
"072-065","2023_03","0","22.98275862068967"
"072-065","2023_01","0","6.888888888888891"
"072-065","2022_12","0","14.506375227686693"
"072-065","2024_06","0","126.45161290322577"
"072-065","2024_10","0","37.37096774193548"
"072-065","2023_07","0","129.99999999999994"
"072-065","2022_04","0","127.41372603500969"
"072-065","2023_05","0","56.40983606557378"
"072-065","2023_06","0","111.56319407720778"
"072-065","2024_02","0","8.879310344827589"
"072-065","2024_08","0","161.33870967741942"
"072-065","2022_05","0","132.13114754098353"
"072-065","2024_07","0","144"
"072-065","2022_11","0","44.75409836065573"
"072-065","2023_12","0","33.6405433646813"
"072-065","2024_05","0","63.99999999999996"
"072-065","2022_06","0","109.18667371760974"
"072-065","2023_09","0","140.33898305084753"
"072-065","2022_07","0","108"
"072-065","2023_04","0","48.120407009609956"
"072-065","2022_10","0","55.895081967213095"
"072-065","2024_01","0","19.241379310344833"
"072-065","2024_09","0","160.1612903225807"
"072-065","2022_02","0","92.10169491525427"
"072-065","2023_08","0","141.62602515035542"
"072-065","2022_09","0","92.99999999999997"
"017-071","2022_06","0","160.29850746268662"
"017-071","2022_07","0","232.8226663293701"
"017-071","2024_09","0","217.48953140578283"
"017-071","2023_05","0","158.25779114270085"
"017-071","2023_10","0","158.2631578947369"
"017-071","2024_03","0","63.370967741935466"
"017-071","2022_09","0","196.1537530266343"
"017-071","2023_11","0","166.87088815789474"
"017-071","2024_01","0","48.006048387096804"
"017-071","2024_06","0","284.4642857142857"
"017-071","2024_10","0","184.94915254237299"
"017-071","2024_05","0","243.71658986175123"
"017-071","2023_03","0","25.72346119536127"
"017-071","2023_08","0","242.4999999999999"
"017-071","2024_11","0","35.79661016949152"
"017-071","2024_08","0","334.16176470588215"
"017-071","2022_11","0","21.05117270788913"
"017-071","2023_09","0","166.7444821731749"
"017-071","2023_04","0","27.457627118644055"
"017-071","2023_02","0","13.263157894736835"
"017-071","2023_01","0","13.521602513747046"
"017-071","2022_05","0","171.99747027573997"
"017-071","2022_12","0","10.17910447761194"
"017-071","2024_02","0","27.5967741935484"
"017-071","2022_04","0","207.96610169491518"
"017-071","2024_04","0","69.19354838709675"
"017-071","2022_10","0","183.7857142857142"
"017-071","2022_08","0","264.81355932203394"
"017-071","2024_07","0","331.5672268907561"
"017-071","2022_03","0","173.30508474576266"
"017-071","2023_12","0","172.921875"
"017-071","2023_07","0","232.01612903225796"
"017-071","2023_06","0","171.774193548387"
"185-688","2022_03","0","188.62711864406774"
"185-688","2022_04","0","188.41900527924423"
"185-688","2023_09","0","225.51724137931043"
"185-688","2022_07","0","245.45901639344268"
"185-688","2022_12","0","63.641025641025635"
"185-688","2022_06","0","212.7540983606558"
"185-688","2023_05","0","159.69696969696975"
"185-688","2024_08","0","364.11088709677426"
"185-688","2022_10","0","203.86666666666673"
"185-688","2023_12","0","94.70737327188938"
"185-688","2023_02","0","33.06234817813765"
"185-688","2022_08","0","254.27868852459025"
"185-688","2024_02","0","66.38375973303668"
"185-688","2023_07","0","391.57894736842115"
"185-688","2022_02","0","42.593220338983045"
"185-688","2023_03","0","23.929824561403517"
"185-688","2022_11","0","75.99999999999996"
"185-688","2024_01","0","49.49999999999998"
"185-688","2022_05","0","208.86885245901647"
"185-688","2024_03","0","118.65517241379318"
"185-688","2023_06","0","191.94577352472092"
"185-688","2023_04","0","66.95374800637957"
"185-688","2024_07","0","288.6875"
"185-688","2024_04","0","173.55228942905592"
"185-688","2022_09","0","264.0000000000001"
"185-688","2023_10","0","185.45320197044342"
"185-688","2024_05","0","270.3606557377049"
"185-688","2024_09","0","505.6451612903228"
"185-688","2023_08","0","340.43557168784037"
"185-688","2023_01","0","40.06153846153847"
"185-688","2023_11","0","115.71428571428575"
"185-688","2024_06","0","268.733606557377"
"185-688","2024_10","0","370.8064516129033"
"175-110","2023_05","0","0"
"175-110","2023_02","0","0"
"175-110","2023_07","0","29.36842105263156"
"175-110","2024_09","0","50.80645161290326"
"175-110","2022_03","0","45.711864406779675"
"175-110","2023_09","0","40.86206896551723"
"175-110","2023_01","0","0"
"175-110","2024_04","0","23.342001130582254"
"175-110","2024_10","0","37.25806451612905"
"175-110","2023_10","0","44.32676518883415"
"175-110","2024_01","0","52.500000000000036"
"175-110","2022_09","0","21.49999999999999"
"175-110","2024_07","0","20.828125"
"175-110","2022_05","0","33.54098360655739"
"175-110","2023_06","0","4.7368421052631575"
"175-110","2024_02","0","43.181312569521715"
"175-110","2023_04","0","0"
"175-110","2022_11","0","0"
"175-110","2022_02","0","10.322033898305087"
"175-110","2024_05","0","12.196721311475418"
"175-110","2023_03","0","0"
"175-110","2024_08","0","31.044858870967754"
"175-110","2022_08","0","25.756830601092886"
"175-110","2022_07","0","27.442622950819665"
"175-110","2022_10","0","14.333333333333334"
"175-110","2023_11","0","45.714285714285744"
"175-110","2022_06","0","30.688524590163944"
"175-110","2023_12","0","49.10522273425502"
"175-110","2024_06","0","15.14446721311476"
"175-110","2024_03","0","32.068965517241395"
"175-110","2023_08","0","33.515426497277666"
"175-110","2022_04","0","40.70380661294804"
"175-110","2022_12","0","0"
"149-179","2022_10","0","0"
"149-179","2022_06","0","0"
"149-179","2024_05","0","0"
"149-179","2024_09","0","0"
"149-179","2024_04","0","0"
"149-179","2022_03","0","0"
"149-179","2023_06","0","0"
"149-179","2023_01","0","0"
"149-179","2023_04","0","0"
"149-179","2022_05","0","0"
"149-179","2023_05","0","0"
"149-179","2023_11","0","0"
"149-179","2022_12","0","0"
"149-179","2022_09","0","0"
"149-179","2022_11","0","0"
"149-179","2024_06","0","0"
"149-179","2023_02","0","0"
"149-179","2024_02","0","0"
"149-179","2022_08","0","0"
"149-179","2024_03","0","0"
"149-179","2023_10","0","0"
"149-179","2024_08","0","0"
"149-179","2023_07","0","0"
"149-179","2023_08","0","0"
"149-179","2023_12","0","0"
"149-179","2024_07","0","0"
"149-179","2024_10","0","0"
"149-179","2022_07","0","0"
"149-179","2023_03","0","0"
"149-179","2022_02","0","0"
"149-179","2024_01","0","0"
"149-179","2023_09","0","0"
"149-179","2022_04","0","0"
"026-132","2022_07","0","0"
"026-132","2022_06","0","0"
"026-132","2022_04","0","0"
"026-132","2024_06","0","0"
"026-132","2022_10","0","0"
"026-132","2024_07","0","0"
"026-132","2024_03","0","0"
"026-132","2023_04","0","0"
"026-132","2023_08","0","0"
"026-132","2022_09","0","0"
"026-132","2023_01","0","0"
"026-132","2022_12","0","0"
"026-132","2024_05","0","0"
"026-132","2023_03","0","0"
"026-132","2023_09","0","0"
"026-132","2023_10","0","0"
"026-132","2024_08","0","0"
"026-132","2022_11","0","0"
"026-132","2022_03","0","0"
"026-132","2024_02","0","0"
"026-132","2023_07","0","0"
"026-132","2023_12","0","0"
"026-132","2024_11","0","0"
"026-132","2024_04","0","0"
"026-132","2024_01","0","0"
"026-132","2022_05","0","0"
"026-132","2023_11","0","0"
"026-132","2024_09","0","0"
"026-132","2023_05","0","0"
"026-132","2023_02","0","0"
"026-132","2024_10","0","0"
"026-132","2022_08","0","0"
"026-132","2023_06","0","0"
"019-101","2022_10","0","56.83333333333336"
"019-101","2022_05","0","44.789615281140705"
"019-101","2024_10","0","50.68253968253967"
"019-101","2022_12","0","12.109375"
"019-101","2022_08","0","69.3559322033898"
"019-101","2023_05","0","27.29032258064517"
"019-101","2024_11","0","17.984126984126984"
"019-101","2024_06","0","39.34426229508197"
"019-101","2024_09","0","50.76190476190475"
"019-101","2023_10","0","55.90163934426232"
"019-101","2023_07","0","50.51503553854564"
"019-101","2023_04","0","7.741935483870963"
"019-101","2023_01","0","5.445449561403508"
"019-101","2022_04","0","26.949152542372865"
"019-101","2022_11","0","20.375"
"019-101","2023_09","0","54.36343428730205"
"019-101","2023_02","0","2.4561403508771926"
"019-101","2022_09","0","57.82768361581922"
"019-101","2023_12","0","32.476190476190474"
"019-101","2023_03","0","6.807583474816068"
"019-101","2024_08","0","56.58730158730155"
"019-101","2024_03","0","2.758620689655172"
"019-101","2022_07","0","63.332257196663946"
"019-101","2022_03","0","18.864406779661014"
"019-101","2024_05","0","31.267382702091588"
"019-101","2023_11","0","35.962529274004694"
"019-101","2024_01","0","8.380952380952381"
"019-101","2023_08","0","57.27118644067796"
"019-101","2022_06","0","49.04761904761904"
"019-101","2024_07","0","52.47593026281549"
"019-101","2024_02","0","0"
"019-101","2024_04","0","4.137931034482757"
"019-101","2023_06","0","32.90322580645163"
"032-123","","0","0"
"117-062","2022_07","0","2.9999999999999987"
"117-062","2022_03","0","2.627118644067795"
"117-062","2022_06","0","3.508342602892102"
"117-062","2023_06","0","16.538847117794493"
"117-062","2022_10","0","11.911445279866339"
"117-062","2024_01","0","5.879310344827583"
"117-062","2024_02","0","2.03726362625139"
"117-062","2024_04","0","0.29032258064516125"
"117-062","2022_02","0","1.4406779661016949"
"117-062","2023_07","0","23.385964912280702"
"117-062","2022_09","0","10.476190476190476"
"117-062","2022_05","0","5.3448275862068995"
"117-062","2023_05","0","8.857142857142856"
"117-062","2024_03","0","0.9999999999999993"
"117-062","2023_12","0","5.713738368910781"
"117-062","2022_08","0","8.553507424475164"
"117-062","2023_03","0","2.540983606557377"
"117-062","2024_09","0","0.9523809523809523"
"117-062","2024_10","0","0.2857142857142857"
"117-062","2022_11","0","12.105263157894745"
"117-062","2024_05","0","0"
"117-062","2022_04","0","4.2080654587960264"
"117-062","2023_09","0","8.360655737704919"
"117-062","2023_01","0","9.6875"
"117-062","2023_11","0","5.238095238095238"
"117-062","2023_08","0","12.920621225194134"
"117-062","2023_02","0","4.369877049180327"
"117-062","2023_10","0","6.349466562581319"
"117-062","2023_04","0","6.330210772833721"
"117-062","2024_07","0","0"
"117-062","2024_08","0","0.7619047619047619"
"117-062","2024_06","0","0"
"117-062","2022_12","0","10.324561403508772"
"019-100","2023_06","0","142.74193548387086"
"019-100","2022_09","0","270.6841807909605"
"019-100","2023_02","0","20.14035087719297"
"019-100","2022_08","0","305.7966101694914"
"019-100","2024_05","0","163.95138496325612"
"019-100","2023_08","0","229.08474576271183"
"019-100","2023_07","0","205.39885183160192"
"019-100","2022_10","0","271.7666666666668"
"019-100","2022_04","0","138.30508474576274"
"019-100","2023_12","0","129.41269841269846"
"019-100","2024_01","0","33.3968253968254"
"019-100","2023_10","0","186"
"019-100","2024_07","0","252.69268800416353"
"019-100","2023_03","0","45.29315223542728"
"019-100","2022_11","0","104.35"
"019-100","2022_12","0","66.84375"
"019-100","2022_06","0","188.57142857142856"
"019-100","2023_11","0","136.19047619047623"
"019-100","2024_02","0","0"
"019-100","2022_05","0","181.45278450363196"
"019-100","2023_01","0","35.23081140350876"
"019-100","2022_07","0","270.0096852300241"
"019-100","2023_09","0","188.33898305084745"
"019-100","2024_09","0","264.0952380952381"
"019-100","2023_05","0","122.85483870967735"
"019-100","2024_10","0","275.55555555555554"
"019-100","2024_04","0","23.793103448275847"
"019-100","2024_11","0","97.77777777777776"
"019-100","2024_03","0","15.862068965517235"
"019-100","2024_06","0","205.57377049180334"
"019-100","2022_03","0","96.81355932203392"
"019-100","2024_08","0","266.69841269841277"
"019-100","2023_04","0","50.322580645161295"
"019-102","2022_07","0","279.1294054344903"
"019-102","2022_12","0","98.8125"
"019-102","2023_06","0","138.8709677419354"
"019-102","2023_11","0","163.4145199063232"
"019-102","2022_06","0","209.5238095238096"
"019-102","2024_09","0","259.2380952380952"
"019-102","2022_10","0","243.34999999999988"
"019-102","2024_08","0","277.52380952380963"
"019-102","2024_04","0","51.20689655172412"
"019-102","2022_08","0","308.9491525423731"
"019-102","2023_10","0","230.21311475409829"
"019-102","2023_04","0","43.06451612903229"
"019-102","2024_03","0","41.82047071702244"
"019-102","2023_02","0","22.59649122807019"
"019-102","2023_07","0","227.356205576818"
"019-102","2023_12","0","153.52380952380952"
"019-102","2024_02","0","20.253968253968253"
"019-102","2024_07","0","272.1342701014833"
"019-102","2024_11","0","93.58730158730158"
"019-102","2023_08","0","261.6610169491527"
"019-102","2023_03","0","40.100735710243384"
"019-102","2024_10","0","263.74603174603175"
"019-102","2022_11","0","123.59999999999998"
"019-102","2022_04","0","144.40677966101694"
"019-102","2024_01","0","55.68253968253964"
"019-102","2023_05","0","117.95161290322577"
"019-102","2022_03","0","101.08474576271183"
"019-102","2023_09","0","228.87357599333146"
"019-102","2023_01","0","46.4418859649123"
"019-102","2022_09","0","250.31271186440677"
"019-102","2024_05","0","204.0650084793669"
"019-102","2022_05","0","199.1433952111919"
"019-102","2024_06","0","248.36065573770495"
"008-015","","0","0"
"232-432","2023_01","0","18.17514124293785"
"232-432","2022_06","0","60"
"232-432","2022_09","0","58.55238095238096"
"232-432","2024_11","0","0"
"232-432","2022_04","0","29.491525423728795"
"232-432","2022_05","0","42.677966101694906"
"232-432","2023_05","0","33.65056082830026"
"232-432","2024_06","0","59.50819672131149"
"232-432","2023_10","0","80.70689655172413"
"232-432","2023_09","0","84.73316912972082"
"232-432","2023_02","0","10.915254237288133"
"232-432","2024_09","0","11.174603174603174"
"232-432","2023_06","0","53.60655737704916"
"232-432","2022_07","0","61.76666666666668"
"232-432","2024_10","0","0"
"232-432","2022_08","0","60.96666666666668"
"232-432","2022_10","0","59.23214285714284"
"232-432","2024_07","0","46.73510278428311"
"232-432","2024_08","0","15.746031746031745"
"232-432","2022_03","0","9.83050847457627"
"232-432","2023_03","0","13.78679750223015"
"232-432","2024_03","0","16.463934426229514"
"232-432","2024_04","0","30.491803278688547"
"232-432","2023_12","0","58.24242424242421"
"232-432","2024_02","0","8.7"
"232-432","2024_05","0","41.180327868852466"
"232-432","2022_12","0","20.666666666666668"
"232-432","2022_11","0","41.14880952380951"
"232-432","2024_01","0","42.45454545454544"
"232-432","2023_07","0","70.54488680718187"
"232-432","2023_08","0","91.52380952380946"
"232-432","2023_04","0","17.368421052631586"
"232-432","2023_11","0","67.95820271682341"
"078-221","2022_05","0","33.137931034482776"
"078-221","2022_07","0","23.99999999999999"
"078-221","2023_06","0","41.263993316624905"
"078-221","2023_04","0","23.09159510798855"
"078-221","2024_08","0","29.932203389830505"
"078-221","2024_09","0","30"
"078-221","2023_09","0","21.147540983606557"
"078-221","2022_03","0","36.25423728813561"
"078-221","2024_05","0","18.80327868852459"
"078-221","2022_10","0","30.103592314118625"
"078-221","2024_07","0","26.271186440677955"
"078-221","2022_11","0","22.63157894736842"
"078-221","2024_02","0","8.460511679644052"
"078-221","2022_04","0","33.17475160724724"
"078-221","2023_11","0","30.476190476190474"
"078-221","2023_12","0","20.140120415982484"
"078-221","2023_05","0","32.96825396825397"
"078-221","2023_03","0","8.13114754098361"
"078-221","2023_10","0","28.693468644288316"
"078-221","2022_02","0","19.88135593220339"
"078-221","2022_06","0","25.58398220244715"
"078-221","2023_01","0","11.625"
"078-221","2024_10","0","9"
"078-221","2023_08","0","30.03451251078516"
"078-221","2024_06","0","23.255626562934143"
"078-221","2023_02","0","8.358606557377051"
"078-221","2022_08","0","36.99948796722989"
"078-221","2022_09","0","40.952380952380956"
"078-221","2024_03","0","7.500000000000005"
"078-221","2023_07","0","50.03508771929828"
"078-221","2022_12","0","14.280701754385966"
"078-221","2024_04","0","14.915124272871493"
"078-221","2024_01","0","13.896551724137938"
"005-040","2022_12","0","5.723076923076928"
"005-040","2023_10","0","33.72197802197803"
"005-040","2022_05","0","32.541851368970015"
"005-040","2022_11","0","5.538461538461543"
"005-040","2023_07","0","38.294117647058805"
"005-040","2022_10","0","45.94642857142855"
"005-040","2023_05","0","40.33938294010891"
"005-040","2022_07","0","33.73593947036569"
"005-040","2023_06","0","40.78637770897835"
"005-040","2024_10","0","32.499999999999986"
"005-040","2022_08","0","34.04918032786885"
"005-040","2022_09","0","42.54537470725993"
"005-040","2022_03","0","29.745762711864423"
"005-040","2022_04","0","33.050847457627135"
"005-040","2023_08","0","38.294117647058805"
"005-040","2022_06","0","31.384615384615383"
"005-040","2024_06","0","32.499999999999986"
"005-040","2024_02","0","0"
"005-040","2024_05","0","31.86494252873562"
"005-040","2024_03","0","5.827586206896553"
"005-040","2024_01","0","1.523076923076923"
"005-040","2023_09","0","33.726890756302524"
"005-040","2023_11","0","15.23076923076923"
"005-040","2023_01","0","9.288461538461535"
"005-040","2024_07","0","22.177083333333336"
"005-040","2023_04","0","9.82758620689655"
"005-040","2024_09","0","30.41582661290321"
"005-040","2023_03","0","10.100574712643676"
"005-040","2023_02","0","8.866666666666662"
"005-040","2024_04","0","6.724137931034486"
"005-040","2024_11","0","4.193548387096774"
"005-040","2023_12","0","15.738461538461538"
"005-040","2024_08","0","21.796875"
"005-046","2022_05","0","76.29230769230772"
"005-046","2022_06","0","78.92307692307695"
"005-046","2022_07","0","32.1780580075662"
"005-046","2022_08","0","20.327868852459016"
"005-046","2024_10","0","48.499999999999964"
"005-046","2024_02","0","0"
"005-046","2024_03","0","28.689655172413783"
"005-046","2023_04","0","77.06896551724141"
"005-046","2022_11","0","166.15384615384616"
"005-046","2023_03","0","66.79310344827589"
"005-046","2024_09","0","46.83568548387093"
"005-046","2022_03","0","0"
"005-046","2023_10","0","54.77142857142855"
"005-046","2022_04","0","0"
"005-046","2024_11","0","6.258064516129032"
"005-046","2023_02","0","0"
"005-046","2023_12","0","37.2"
"005-046","2023_09","0","53.193277310924344"
"005-046","2024_06","0","46"
"005-046","2023_08","0","52.426470588235254"
"005-046","2023_11","0","36"
"005-046","2024_01","0","3.5999999999999996"
"005-046","2022_09","0","68.90368852459017"
"005-046","2023_06","0","143.87358101135192"
"005-046","2022_10","0","81.375"
"005-046","2023_05","0","150.64670296430728"
